1	2	3	4	5	6	7	8	anser6	anser4	anser1	anser3	anser8	anser5	anser9	anser7	anser2	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		338140	19	38	2	1	0	21	0	1	0	
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae			2665096	0	0	0	0	0	0	3	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			325419	1	0	8	382	0	0	0	0	41	
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae			377546	3	4	0	0	0	0	2	0	0	
Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium		4439398	0	0	0	0	0	0	0	0	576	
Bacteria	Firmicutes	Clostridia	Clostridiales				248126	0	0	0	0	1	0	1	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Megamonas		325808	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		349024	0	0	3	0	0	0	0	0	886	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	boronitolerans	801579	30	30	3	0	7	12	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc		251243	0	1	0	0	0	6	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		126133	25	42	5	0	6	7	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		557974	0	4	0	0	1	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	salmoninarum	343273	0	5	0	0	0	1	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			199413	0	0	2	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				523099	0	0	0	0	0	0	3	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae			4331976	0	11	0	0	2	1	0	0	0	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		341322	0	0	15	0	7	0	4	0	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gillisia		4450898	0	0	0	0	0	0	4	1	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae			811253	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus		4413917	1	1	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			547714	1	0	5	1	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales				312742	0	0	0	0	0	0	2	0	0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas		4453998	0	5	0	0	1	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			560535	0	0	0	0	1	0	7	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Alkalibacterium		542881	0	0	0	0	3	0	7	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			157417	0	0	0	0	0	0	8	2	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]	Wautersiella		568419	7	13	0	0	3	10	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			558420	0	0	0	0	0	0	11	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium		1060029	0	0	0	0	1	0	1	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Microbispora	rosea	4400789	0	0	15	0	14	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			797229	0	0	0	3	0	0	0	0	55	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		516115	5	59	16	1	22	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	[Exiguobacteraceae]	Exiguobacterium		189039	2	1	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			350036	0	0	0	0	3	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			304779	0	0	0	2	0	0	0	0	2	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Propionibacteriaceae			174732	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	mesenteroides	540940	1	20	0	0	3	2	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		194269	0	0	0	0	0	0	7	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				308684	0	0	9	0	1	0	4	3	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides		564989	0	0	0	0	18	0	6	9	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planomicrobium		2350254	1	0	3	0	0	0	0	0	0	
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio		4453773	0	0	0	0	2	0	34	3	0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella		337914	0	0	0	0	1	0	4	7	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		201374	0	0	0	0	0	0	4	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			2281837	0	0	0	2	0	0	0	0	35	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia		642922	0	0	0	0	0	0	3	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			353817	0	0	0	0	2	0	2	0	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			364722	0	0	0	0	332	0	12	89	0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	lividum	822337	2	1	0	0	2	2	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		929275	18	0	6	0	0	1	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		544996	0	0	0	0	0	0	7	3	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus		697578	1	20	34	0	27	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae			885496	0	0	3	0	1	0	1	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus		289883	3	1	0	0	1	7	0	2	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia		539735	0	0	0	0	35	0	5	1	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter		723368	1	0	1	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	[Odoribacteraceae]	Butyricimonas		124470	0	2	0	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella		158440	0	0	0	0	0	0	10	1	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		158967	0	0	0	0	0	0	11	6	0	
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae			4339120	0	0	0	0	0	0	5	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		897007	0	7	2	1	2	0	1	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae			8254	0	1	0	0	3	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium		780650	1	0	6	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			540086	0	0	0	56	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			199182	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				188457	0	0	0	0	0	0	5	0	0	
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae			11054	0	0	0	0	0	0	0	0	40	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planomicrobium		662310	1	0	8	0	9	0	47	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		1112793	3	1	2	0	0	1	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Alkalibacterium		186973	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		1823053	3535	2607	701	61	758	1774	26	13	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		183480	2	5	2	0	1	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			3829957	0	0	0	86	0	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus		326558	0	7	0	0	1	0	0	0	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]			353686	0	0	0	0	0	0	2	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Jonesiaceae			545986	0	0	0	0	0	0	2	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia		579425	0	0	0	0	2	0	3	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Brochothrix		1016369	26	82	13	1	17	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		590982	87	1	0	3	0	2	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			302932	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			183460	0	0	0	0	7	0	16	83	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				1602314	0	0	9	6	1	0	1	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			580295	0	6	1	0	2	2	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		329790	0	0	0	0	1	0	5	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		716006	923	682	168	14	192	458	3	6	1	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc		254021	2	6	0	0	1	1	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aurantimonas		554559	1	2	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	psychrolactophilus	107069	0	0	4	0	0	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Bogoriellaceae	Georgenia		232214	0	0	0	0	6	0	1	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus		91594	5	2	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	psychrolactophilus	811272	0	7	1	0	205	0	8	2	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		2317377	0	0	0	0	0	7	0	0	0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	lividum	134201	15	11	0	0	5	7	0	0	0	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	lividum	353532	11	1	1	0	0	4	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	851865	0	0	0	0	0	1	9	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		202466	13	9	3	0	0	1	1	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				368615	0	0	0	0	0	0	4	26	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		157298	0	0	0	0	0	0	3	8	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	cecorum	132661	0	0	2	0	0	0	0	0	10	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus		524674	0	0	0	0	0	0	0	0	2	
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio		510683	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Turicibacterales	Turicibacteraceae	Turicibacter		347529	0	0	1272	121	826	0	1737	30	2	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae			313454	0	0	1	1	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				322840	0	0	7	0	0	0	1	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae			138026	2	0	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	prausnitzii	132991	0	0	0	0	1	0	20	3	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			576712	0	0	0	0	3	0	8	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus		611931	0	0	1	0	0	1	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium		331738	3	35	0	0	7	2	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			548503	0	0	0	0	96	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				323818	0	0	0	0	0	0	12	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter		335422	2	0	1	1	6	0	13	1	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				191803	0	0	2	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gillisia		1002245	0	0	0	0	0	0	1	1	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			748483	5	10	0	1	5	4	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	SMB53		259212	0	0	71	2	5	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae			846477	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		579608	99	88	24	3	25	58	0	1	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dietziaceae	Dietzia		553623	0	0	0	0	0	0	2	1	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			1132942	0	0	0	0	56	0	9	8	0	
Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter		584500	1	1	0	0	0	1	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			29495	0	0	0	0	1	0	2	1	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				620319	0	1	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		15366	0	1	0	0	0	1	0	0	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		699027	2	25	0	0	8	11	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	fragi	646549	2	4	1	0	11	0	0	0	1	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	flexus	24211	6	22	9	1	5	1	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		1130824	72	105	28	3	19	24	0	1	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		538223	6	7	0	0	2	3	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uniformis	589071	2	4	0	0	0	2	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		138840	3	5	2	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter		7792	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		145009	2	0	0	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]	Chryseobacterium		106749	8	7	0	0	0	1	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae			234443	0	0	0	0	0	0	4	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			158360	0	0	0	0	1	0	0	1	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides		522582	0	0	0	0	1	0	7	11	0	
Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium		822770	0	0	0	0	2	0	0	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium		585435	47	16	1	0	1	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae			362790	0	0	0	0	5	0	1	1	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc		4482944	2	0	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter		341094	1	6	0	0	2	1	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		340476	0	0	0	0	193	0	39	469	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermabacteraceae	Brachybacterium		74355	0	0	0	0	21	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae			97342	1	1	0	0	0	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae			732609	0	0	0	0	1	0	1	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		233549	0	0	0	0	0	0	3	3	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	flexus	1132675	31	5	0	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	plebeius	1698008	0	0	0	0	3	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				4343940	0	0	7	0	1	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		217410	0	0	3	0	0	1	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			3944484	24	12	0	0	0	14	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			783638	8	3	0	0	0	1	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales				147859	0	0	0	0	0	0	6	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae			1791592	0	0	0	0	1	0	1	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter		620035	0	0	0	0	0	0	2	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae			1667535	0	0	0	0	1	0	4	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae			1667532	0	0	0	0	0	0	3	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia		15062	0	1	0	0	1	0	0	0	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae			817507	1	1	0	0	0	0	0	0	0	
Bacteria	Cyanobacteria	Chloroplast	Streptophyta				4420570	0	1	0	0	0	0	13	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			580121	0	0	0	0	0	0	4	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	firmus	3714687	4	0	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			328955	0	0	0	0	0	0	0	0	4	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		221299	0	0	218	25	1	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium		518065	0	0	0	0	24	0	14	0	0	
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae			500247	0	0	0	0	0	0	2	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			312070	0	0	0	0	1	0	2	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			338222	0	0	0	40	0	0	0	1	22	
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		414949	0	0	0	0	16	0	0	12	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	johnsonii	168614	0	2	0	0	1	0	0	0	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	barnesiae	157201	0	0	0	0	17	0	7	172	1	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	fascians	689950	15	0	1	0	0	3	1	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		532232	3	4	3	0	1	2	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			367213	0	0	0	0	189	0	1	17	0	
Bacteria	Actinobacteria	Nitriliruptoria	Nitriliruptorales	Nitriliruptoraceae			2547738	0	4	0	0	0	0	0	0	0	
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	muciniphila	336632	0	0	0	0	3	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae			223418	0	0	2	0	0	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter		812902	3	0	0	0	4	1	3	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		63144	0	0	0	0	0	0	0	3	0	
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae			218419	0	0	0	0	0	0	3	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales				350127	0	0	0	0	0	0	15	0	0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus		4364652	1	0	0	0	2	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			320363	0	0	0	0	0	0	0	0	4	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			180516	0	0	0	2	3	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae			347553	0	0	0	0	0	0	3	0	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Salegentibacter		279204	0	0	0	0	0	0	2	0	0	
Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae			860267	0	0	2	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Phascolarctobacterium		556835	0	2	0	0	0	0	0	1	0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides		304539	0	0	0	0	0	0	10	1	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		202610	11	0	0	0	0	0	0	0	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		219727	0	2	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira		316925	0	0	0	0	2	0	0	0	0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae			300387	0	0	0	0	3	0	2	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	firmus	114233	2	1	2	0	0	0	0	0	0	
Bacteria	Bacteroidetes	[Rhodothermi]	[Rhodothermales]	[Balneolaceae]	KSA1		237373	0	0	0	0	0	0	3	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			160115	1	1	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			296941	0	0	0	0	0	0	2	1	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae			186881	0	0	0	0	9	0	4	1	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			636446	3	1	3	0	0	1	0	0	0	
Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	faecium	175904	2	1	0	0	0	0	0	0	0	
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae			592616	0	0	0	0	109	0	0	95	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			179536	0	0	3	0	0	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		341800	0	0	5	0	2	0	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae			778059	1	0	0	0	1	1	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales				224822	2	0	0	0	0	0	1	0	0	
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]	Chryseobacterium		123752	0	0	0	0	0	0	2	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae			1101413	38	44	19	2	12	18	0	0	0	
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus		288070	7	7	1	0	2	2	0	0	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		311522	33	34	7	0	7	36	0	1	0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae			308802	0	0	0	0	0	0	2	1	0	
Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae			837068	0	0	1	2	0	0	0	0	0	
